InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
572744,21058,PARTY INVITES WOODLAND,3,2011-10-25 16:14:00,0.85,14085,United Kingdom
538518,21098,CHRISTMAS TOILET ROLL,1,2010-12-12 16:14:00,1.25,14505,United Kingdom
558458,22424,ENAMEL BREAD BIN CREAM,1,2011-06-29 14:17:00,12.75,14527,United Kingdom
573245,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,10,2011-10-28 12:08:00,0.29,17841,United Kingdom
539958,22961,JAM MAKING SET PRINTED,3,2010-12-23 13:26:00,3.36,15287,United Kingdom
572669,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,4,2011-10-25 13:10:00,1.65,16549,United Kingdom
541783,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-01-21 11:55:00,1.25,16618,United Kingdom
563193,84674,FLYING PIG WATERING CAN,1,2011-08-12 16:30:00,5.79,15287,United Kingdom
C553924,22847,BREAD BIN DINER STYLE IVORY,-1,2011-05-20 09:34:00,14.95,12476,Germany
573585,23567,EGG CUP HENRIETTA HEN PINK,1,2011-10-31 14:41:00,2.46,15287,United Kingdom
541999,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,2011-01-25 10:45:00,2.46,15287,United Kingdom
563230,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,4,2011-08-14 15:39:00,0.85,15376,United Kingdom
569533,22621,TRADITIONAL KNITTING NANCY,2,2011-10-04 15:21:00,1.65,16374,United Kingdom
566434,22766,PHOTO FRAME CORNICE,1,2011-09-12 15:01:00,2.95,17090,United Kingdom
560942,23199,JUMBO BAG APPLES,2,2011-07-22 11:31:00,2.08,15005,United Kingdom
571669,21484,CHICK GREY HOT WATER BOTTLE,3,2011-10-18 13:11:00,4.25,17758,United Kingdom
577532,44234,ASSORTED CIRCULAR MOBILE,9,2011-11-20 14:01:00,0.21,16666,United Kingdom
561050,22610,PENS ASSORTED FUNNY FACE,36,2011-07-24 13:06:00,0.19,16558,United Kingdom
541592,85202,HANGING WOOD AND FELT HEART,25,2011-01-19 15:08:00,0.42,15287,United Kingdom
564630,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-08-26 11:53:00,3.75,13644,United Kingdom
574491,22274,FELTCRAFT DOLL EMILY,6,2011-11-04 13:05:00,2.95,16318,United Kingdom
555847,21877,HOME SWEET HOME MUG,12,2011-06-07 13:27:00,1.25,14880,United Kingdom
544692,22491,PACK OF 12 COLOURED PENCILS,12,2011-02-23 09:14:00,0.85,17499,United Kingdom
578787,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-25 12:10:00,2.08,13589,United Kingdom
543530,22870,NUMBER TILE COTTAGE GARDEN 2,1,2011-02-09 12:46:00,4.13,15287,United Kingdom
547400,85099B,JUMBO BAG RED RETROSPOT,3,2011-03-22 16:56:00,4.13,15287,United Kingdom
574836,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-11-07 11:32:00,2.1,17623,United Kingdom
551152,21208,PASTEL COLOUR HONEYCOMB FAN,2,2011-04-26 14:47:00,1.65,13230,United Kingdom
560926,21179,NO JUNK MAIL METAL SIGN,4,2011-07-22 09:20:00,1.63,15287,United Kingdom
574683,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,2011-11-06 12:50:00,2.55,16372,United Kingdom
557500,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-06-20 15:27:00,5.79,15287,United Kingdom
577057,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,2011-11-17 14:26:00,0.29,12748,United Kingdom
579747,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-11-30 14:40:00,1.25,12528,Germany
570983,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-10-13 11:57:00,4.25,14963,United Kingdom
573323,22626,BLACK KITCHEN SCALES,1,2011-10-30 10:54:00,8.5,15708,United Kingdom
537233,22652,TRAVEL SEWING KIT,20,2010-12-06 09:37:00,1.65,17428,United Kingdom
578479,22439,6 ROCKET BALLOONS ,10,2011-11-24 12:48:00,0.65,15858,United Kingdom
577076,22383,LUNCH BAG SUKI DESIGN ,2,2011-11-17 15:08:00,1.65,14362,United Kingdom
541316,22637,PIGGY BANK RETROSPOT ,8,2011-01-17 14:27:00,2.55,13209,United Kingdom
575725,23681,LUNCH BAG RED VINTAGE DOILY,10,2011-11-10 18:46:00,1.65,13098,United Kingdom
579196,48129,DOORMAT TOPIARY,1,2011-11-28 15:54:00,15.79,14096,United Kingdom
551776,21774,DECORATIVE CATS BATHROOM BOTTLE,3,2011-05-04 11:23:00,1.25,13268,United Kingdom
537621,85099F,JUMBO BAG STRAWBERRY,2,2010-12-07 14:29:00,1.95,15287,United Kingdom
551269,22518,CHILDS GARDEN BRUSH BLUE,6,2011-04-27 12:21:00,2.1,12840,United Kingdom
536744,47591D,PINK FAIRY CAKE CHILDRENS APRON,50,2010-12-02 13:36:00,1.65,14466,United Kingdom
538909,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-12-15 10:48:00,7.95,13491,United Kingdom
542603,22423,REGENCY CAKESTAND 3 TIER,2,2011-01-30 12:09:00,12.75,16985,United Kingdom
537624,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1,2010-12-07 14:41:00,4.25,12748,United Kingdom
571441,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2,2011-10-17 13:31:00,2.46,14096,United Kingdom
539497,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2010-12-20 10:41:00,0.65,12944,United Kingdom
555815,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-06-07 11:47:00,1.69,13089,United Kingdom
540545,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,31,2011-01-09 15:35:00,0.85,13451,United Kingdom
562955,22200,FRYING PAN PINK POLKADOT,2,2011-08-11 10:14:00,8.29,15287,United Kingdom
552320,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-05-09 08:26:00,2.55,13985,United Kingdom
560300,21650,ASSORTED TUTTI FRUTTI BRACELET,24,2011-07-18 10:29:00,0.19,14911,EIRE
576617,22338,STAR DECORATION PAINTED ZINC ,17,2011-11-15 16:57:00,0.63,15287,United Kingdom
578950,22633,HAND WARMER UNION JACK,1,2011-11-27 14:40:00,2.1,17885,United Kingdom
540995,21326,AGED GLASS SILVER T-LIGHT HOLDER,1,2011-01-13 09:30:00,1.63,15287,United Kingdom
538509,22505,MEMO BOARD COTTAGE DESIGN,2,2010-12-12 13:37:00,4.95,14413,United Kingdom
580290,22513,DOORSTOP FOOTBALL DESIGN,1,2011-12-02 13:35:00,0.79,17221,United Kingdom
549934,22669,RED BABY BUNTING ,10,2011-04-13 11:05:00,2.95,15134,United Kingdom
573102,20992,JAZZ HEARTS PURSE NOTEBOOK,72,2011-10-27 14:52:00,0.39,13266,United Kingdom
558813,POST,POSTAGE,3,2011-07-04 11:42:00,18.0,12682,France
574043,85099B,JUMBO BAG RED RETROSPOT,6,2011-11-02 13:13:00,2.08,16367,United Kingdom
579561,23494,VINTAGE DOILY DELUXE SEWING KIT ,1,2011-11-30 11:32:00,5.95,16115,United Kingdom
576618,22928,YELLOW GIANT GARDEN THERMOMETER,1,2011-11-15 17:00:00,12.46,15287,United Kingdom
546980,22064,PINK DOUGHNUT TRINKET POT ,12,2011-03-18 12:18:00,1.65,13591,United Kingdom
579471,71053,WHITE MOROCCAN METAL LANTERN,4,2011-11-29 15:08:00,8.29,15287,United Kingdom
571418,23145,ZINC T-LIGHT HOLDER STAR LARGE,2,2011-10-17 12:35:00,0.95,16412,United Kingdom
573581,C2,CARRIAGE,1,2011-10-31 14:22:00,50.0,14911,EIRE
572567,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-10-25 10:27:00,4.15,12398,Switzerland
546423,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-03-13 12:39:00,0.65,14502,United Kingdom
546884,21329,DINOSAURS  WRITING SET ,1,2011-03-17 18:08:00,3.29,15287,United Kingdom
538799,22242,5 HOOK HANGER MAGIC TOADSTOOL,1,2010-12-14 11:48:00,1.65,15039,United Kingdom
551305,47566,PARTY BUNTING,4,2011-04-27 14:58:00,4.95,16145,United Kingdom
551152,21231,SWEETHEART CERAMIC TRINKET BOX,2,2011-04-26 14:47:00,1.25,13230,United Kingdom
564758,22620,4 TRADITIONAL SPINNING TOPS,1,2011-08-30 10:39:00,2.46,15287,United Kingdom
553607,15036,ASSORTED COLOURS SILK FAN,600,2011-05-18 10:47:00,0.72,16684,United Kingdom
548327,21465,PINK FLOWER CROCHET FOOD COVER,1,2011-03-30 13:05:00,3.75,16788,United Kingdom
558475,21843,RED RETROSPOT CAKE STAND,1,2011-06-29 15:58:00,10.95,15287,United Kingdom
536673,21014,SWISS CHALET TREE DECORATION ,60,2010-12-02 12:11:00,0.85,14060,United Kingdom
578292,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,7,2011-11-23 14:35:00,1.25,13174,United Kingdom
570807,22195,LARGE HEART MEASURING SPOONS,12,2011-10-12 12:44:00,1.65,13704,United Kingdom
545050,22469,HEART OF WICKER SMALL,12,2011-02-27 11:57:00,1.65,15951,United Kingdom
541497,22893,MINI CAKE STAND T-LIGHT HOLDER,1,2011-01-18 15:19:00,0.83,15287,United Kingdom
540552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-10 09:44:00,2.95,16350,United Kingdom
579399,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,2,2011-11-29 12:09:00,0.55,13137,United Kingdom
540179,22192,BLUE DINER WALL CLOCK,4,2011-01-05 12:54:00,8.5,16033,United Kingdom
553347,23284,DOORMAT KEEP CALM AND COME IN,2,2011-05-16 12:59:00,7.95,14755,United Kingdom
568719,90214C,"LETTER ""C"" BLING KEY RING",1,2011-09-28 16:19:00,0.83,15287,United Kingdom
547623,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2011-03-24 11:29:00,1.45,15641,United Kingdom
554117,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-05-22 15:12:00,1.25,13758,United Kingdom
570466,21755,LOVE BUILDING BLOCK WORD,1,2011-10-10 16:03:00,6.25,16791,United Kingdom
564552,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,2011-08-25 17:22:00,3.25,16670,United Kingdom
576251,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,2011-11-14 13:51:00,1.45,16207,United Kingdom
543358,21314,SMALL GLASS HEART TRINKET POT,3,2011-02-07 14:04:00,4.13,15287,United Kingdom
552905,22295,HEART FILIGREE DOVE LARGE,12,2011-05-12 11:10:00,1.65,15974,United Kingdom
558774,21439,BASKET OF TOADSTOOLS,2,2011-07-04 10:17:00,1.25,15287,United Kingdom
540099,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,2011-01-04 16:41:00,1.49,15808,United Kingdom
564135,22197,POPCORN HOLDER,25,2011-08-23 11:12:00,0.85,16550,United Kingdom
538942,22112,CHOCOLATE HOT WATER BOTTLE,2,2010-12-15 11:14:00,4.95,17346,United Kingdom
550913,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-21 13:22:00,12.75,17631,United Kingdom
576787,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-11-16 13:54:00,2.08,13815,Germany
572897,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,2011-10-26 14:42:00,8.29,15287,United Kingdom
574950,46776B,WOVEN BERRIES CUSHION COVER ,7,2011-11-08 09:29:00,4.13,15287,United Kingdom
548516,21888,BINGO SET,1,2011-03-31 16:28:00,7.46,15287,United Kingdom
576339,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,3,2011-11-14 15:27:00,3.29,14096,United Kingdom
579196,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-11-28 15:54:00,7.46,14096,United Kingdom
581439,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2011-12-08 16:30:00,10.79,15287,United Kingdom
562366,21876,POTTERING MUG,12,2011-08-04 14:01:00,1.25,17692,United Kingdom
564749,22553,PLASTERS IN TIN SKULLS,12,2011-08-30 08:15:00,1.65,12708,Germany
554663,21746,SMALL RED RETROSPOT WINDMILL,8,2011-05-25 14:29:00,1.25,14985,United Kingdom
575179,23356,LOVE HOT WATER BOTTLE,3,2011-11-09 08:11:00,5.95,14284,United Kingdom
566634,82583,HOT BATHS METAL SIGN,72,2011-09-14 10:42:00,1.85,13183,United Kingdom
569403,23298,SPOTTY BUNTING,3,2011-10-04 09:02:00,4.95,13319,United Kingdom
575508,22219,LOVEBIRD HANGING DECORATION WHITE ,288,2011-11-10 10:32:00,0.72,14646,Netherlands
539595,22207,FRYING PAN UNION FLAG,1,2010-12-20 13:43:00,8.47,15287,United Kingdom
543450,47518f,ICON PLACEMAT POP ART ELVIS,1,2011-02-08 12:12:00,4.13,15287,United Kingdom
560239,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-07-17 11:50:00,1.25,13507,United Kingdom
564757,90161C,ANT COPPER LIME BOUDICCA BRACELET,1,2011-08-30 10:36:00,4.98,15287,United Kingdom
560539,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2011-07-19 12:19:00,4.25,16745,United Kingdom
571425,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-10-17 12:41:00,3.29,14911,EIRE
576618,90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,2,2011-11-15 17:00:00,9.57,15287,United Kingdom
544928,82600,NO SINGING METAL SIGN,1,2011-02-24 18:07:00,4.13,15287,United Kingdom
553538,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-05-17 15:26:00,0.85,15855,United Kingdom
542998,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,2011-02-02 12:16:00,1.8,15287,United Kingdom
580974,21508,VINTAGE KID DOLLY CARD ,12,2011-12-06 15:17:00,0.42,14293,United Kingdom
558372,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-06-28 15:47:00,8.5,16200,United Kingdom
578827,23394,POSTE FRANCE CUSHION COVER,1,2011-11-25 14:25:00,10.79,15287,United Kingdom
536529,22164,STRING OF STARS CARD HOLDER,6,2010-12-01 13:20:00,2.95,14237,United Kingdom
547649,22516,CHILDS GARDEN RAKE BLUE,1,2011-03-24 12:02:00,2.1,18118,United Kingdom
541827,21032,SPACE CADET WHITE,9,2011-01-21 17:05:00,0.83,15287,United Kingdom
561868,22313,OFFICE MUG WARMER PINK,2,2011-07-31 11:26:00,2.95,16813,United Kingdom
568344,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-09-26 15:23:00,1.65,16531,United Kingdom
566398,21624,VINTAGE UNION JACK DOORSTOP,3,2011-09-12 13:10:00,5.95,12884,United Kingdom
558191,20752,BLUE POLKADOT WASHING UP GLOVES,1,2011-06-27 12:16:00,2.1,16869,United Kingdom
570458,23389,SPACEBOY MINI BACKPACK,2,2011-10-10 15:39:00,4.15,14535,United Kingdom
580318,22383,LUNCH BAG SUKI DESIGN ,10,2011-12-02 15:39:00,1.65,17686,United Kingdom
567478,22692,DOORMAT WELCOME TO OUR HOME,2,2011-09-20 13:21:00,8.25,12584,Italy
577473,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2011-11-20 11:28:00,0.39,15919,United Kingdom
567183,22613,PACK OF 20 SPACEBOY NAPKINS,8,2011-09-18 15:33:00,0.85,14769,United Kingdom
565091,23035,DRAWER KNOB CERAMIC IVORY,12,2011-09-01 10:28:00,1.45,16011,United Kingdom
538148,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-09 16:26:00,4.21,15287,United Kingdom
553141,22516,CHILDS GARDEN RAKE BLUE,1,2011-05-13 13:01:00,2.1,15907,United Kingdom
554138,22470,HEART OF WICKER LARGE,12,2011-05-23 10:21:00,2.95,14239,United Kingdom
562465,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-05 11:46:00,1.69,13908,United Kingdom
553888,22954,HEN PARTY CORDON BARRIER TAPE,12,2011-05-19 16:09:00,1.25,15201,United Kingdom
540288,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-01-06 12:45:00,5.45,17634,United Kingdom
544323,22740,POLKADOT PEN,1,2011-02-17 15:51:00,1.63,15287,United Kingdom
562715,22064,PINK DOUGHNUT TRINKET POT ,1,2011-08-08 15:34:00,3.29,15287,United Kingdom
564897,22728,ALARM CLOCK BAKELIKE PINK,20,2011-08-31 11:22:00,3.75,12678,France
541851,22475,SKULL DESIGN TV DINNER TRAY,1,2011-01-23 14:20:00,4.95,17841,United Kingdom
545064,21314,SMALL GLASS HEART TRINKET POT,8,2011-02-27 14:29:00,2.1,13636,United Kingdom
564856,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-08-31 09:11:00,0.65,12477,Germany
581439,22624,IVORY KITCHEN SCALES,1,2011-12-08 16:30:00,16.63,15287,United Kingdom
580750,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-12-06 09:56:00,2.95,12749,United Kingdom
553718,22715,CARD WEDDING DAY,1,2011-05-18 16:14:00,0.83,15287,United Kingdom
561918,85127,,-6,2011-08-01 12:05:00,0.0,15287,United Kingdom
538679,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-13 17:03:00,0.95,16455,United Kingdom
543548,22783,SET 3 WICKER OVAL BASKETS W LIDS,2,2011-02-10 09:21:00,19.95,13706,United Kingdom
568668,20685,DOORMAT RED RETROSPOT,1,2011-09-28 13:00:00,8.25,15750,United Kingdom
580367,21935,SUKI  SHOULDER BAG,19,2011-12-02 16:39:00,1.63,15287,United Kingdom
565585,10125,MINI FUNKY DESIGN TAPES,20,2011-09-05 13:22:00,0.85,16172,United Kingdom
565207,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-09-01 16:46:00,3.25,16764,United Kingdom
568212,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-09-25 16:05:00,1.25,15154,United Kingdom
562024,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2011-08-01 16:07:00,4.96,15287,United Kingdom
548743,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-04-04 12:05:00,2.55,14895,United Kingdom
545523,46776C,WOVEN FROST CUSHION COVER,1,2011-03-03 12:41:00,4.95,14524,United Kingdom
560188,22383,LUNCH BAG SUKI DESIGN ,20,2011-07-15 12:10:00,1.65,18229,United Kingdom
541999,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,2011-01-25 10:45:00,1.63,15287,United Kingdom
572103,23267,SET OF 4 SANTA PLACE SETTINGS,4,2011-10-20 15:57:00,1.25,17571,United Kingdom
569898,21618,4 WILDFLOWER BOTANICAL CANDLES,1,2011-10-06 16:08:00,7.46,15287,United Kingdom
555257,23174,REGENCY SUGAR BOWL GREEN,1,2011-06-01 15:28:00,4.15,17596,United Kingdom
580599,23084,RABBIT NIGHT LIGHT,6,2011-12-05 11:11:00,2.08,12925,United Kingdom
558774,23140,TRIPLE WIRE HOOK IVORY HEART,1,2011-07-04 10:17:00,4.13,15287,United Kingdom
552779,23298,SPOTTY BUNTING,3,2011-05-11 12:13:00,4.95,13013,United Kingdom
C567949,23169,CLASSIC GLASS COOKIE JAR,-3,2011-09-23 08:22:00,3.75,13435,United Kingdom
566396,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-09-12 12:51:00,0.42,14292,United Kingdom
565303,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,2011-09-02 12:17:00,0.55,15287,Unspecified
578526,23476,WOODLAND LARGE RED FELT HEART,12,2011-11-24 14:22:00,1.25,13995,United Kingdom
558613,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-06-30 15:46:00,0.55,14911,EIRE
545701,22867,HAND WARMER BIRD DESIGN,2,2011-03-06 15:17:00,2.1,17107,United Kingdom
580872,21980,PACK OF 12 RED RETROSPOT TISSUES ,2,2011-12-06 12:02:00,0.39,18283,United Kingdom
553522,22222,CAKE PLATE LOVEBIRD WHITE,2,2011-05-17 14:43:00,4.95,15005,United Kingdom
559863,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2,2011-07-13 10:33:00,1.65,15039,United Kingdom
573311,21172,PARTY METAL SIGN ,2,2011-10-28 16:45:00,1.45,14071,United Kingdom
546365,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-03-11 11:35:00,1.25,12520,Germany
536524,21107,CREAM SLICE FLANNEL PINK SPOT ,6,2010-12-01 12:51:00,2.95,17572,United Kingdom
578833,22692,DOORMAT WELCOME TO OUR HOME,1,2011-11-25 15:23:00,16.63,15287,United Kingdom
558315,22303,COFFEE MUG APPLES DESIGN,12,2011-06-28 11:44:00,2.55,15065,United Kingdom
538071,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,2,2010-12-09 14:09:00,2.51,15287,United Kingdom
539196,22473,TV DINNER TRAY VINTAGE PAISLEY,3,2010-12-16 12:09:00,4.95,18055,United Kingdom
559801,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-07-12 13:46:00,5.79,15287,United Kingdom
577504,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2011-11-20 12:36:00,1.25,14159,United Kingdom
559662,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-07-11 13:32:00,1.25,16572,United Kingdom
578949,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-11-27 14:30:00,1.65,14954,United Kingdom
555851,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-06-07 13:37:00,4.95,13050,United Kingdom
548309,22705,WRAP GREEN PEARS ,25,2011-03-30 12:02:00,0.42,16657,United Kingdom
542129,22988,SOLDIERS EGG CUP ,12,2011-01-25 15:18:00,1.25,13002,United Kingdom
548308,22432,WATERING CAN PINK BUNNY,2,2011-03-30 12:00:00,1.95,17220,United Kingdom
580054,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-12-01 13:08:00,4.95,18122,United Kingdom
563848,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-08-19 14:57:00,1.65,14911,EIRE
580047,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,6,2011-12-01 12:44:00,0.29,12989,United Kingdom
579297,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-11-29 11:23:00,7.46,15287,United Kingdom
570841,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-10-12 14:18:00,1.65,12553,France
579470,21327,SKULLS WRITING SET ,2,2011-11-29 15:06:00,1.65,16549,United Kingdom
552315,23078,ICE CREAM PEN LIP GLOSS ,24,2011-05-08 16:10:00,1.25,12700,France
557484,21876,POTTERING MUG,2,2011-06-20 14:36:00,1.25,14796,United Kingdom
581399,22547,MINI JIGSAW DINOSAUR ,48,2011-12-08 13:27:00,0.19,17528,United Kingdom
538877,22356,CHARLOTTE BAG PINK POLKADOT,45,2010-12-14 15:29:00,2.51,15287,United Kingdom
571221,23089,GLASS BON BON JAR,4,2011-10-14 13:35:00,1.95,16416,United Kingdom
558700,21833,CAMOUFLAGE LED TORCH,4,2011-07-01 12:33:00,1.69,17920,United Kingdom
575970,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-11-13 12:50:00,0.83,16416,United Kingdom
546426,21830,ASSORTED CREEPY CRAWLIES,24,2011-03-13 13:46:00,0.42,13708,United Kingdom
568715,22039,BOTANICAL LILY GIFT WRAP,25,2011-09-28 16:07:00,0.42,17783,United Kingdom
569825,22840,ROUND CAKE TIN VINTAGE RED,2,2011-10-06 12:23:00,7.95,15805,United Kingdom
537794,22841,ROUND CAKE TIN VINTAGE GREEN,1,2010-12-08 13:01:00,7.95,16713,United Kingdom
537025,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-12-03 16:21:00,1.65,15287,United Kingdom
539434,22374,AIRLINE BAG VINTAGE JET SET RED,1,2010-12-17 14:41:00,8.47,15287,United Kingdom
576787,20676,RED RETROSPOT BOWL,16,2011-11-16 13:54:00,1.25,13815,Germany
547910,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-03-28 12:23:00,0.42,14159,United Kingdom
580972,22216,T-LIGHT HOLDER WHITE LACE,48,2011-12-06 15:10:00,0.29,15194,United Kingdom
568662,47504K,ENGLISH ROSE GARDEN SECATEURS,1,2011-09-28 12:36:00,0.79,16764,United Kingdom
552905,22427,ENAMEL FLOWER JUG CREAM,3,2011-05-12 11:10:00,5.95,15974,United Kingdom
544643,22980,PANTRY SCRUBBING BRUSH,12,2011-02-22 11:43:00,1.65,13038,United Kingdom
549536,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-04-08 17:16:00,2.55,15287,United Kingdom
571653,21615,4 LAVENDER BOTANICAL DINNER CANDLES,24,2011-10-18 12:17:00,1.25,14298,United Kingdom
538659,22082,RIBBON REEL STRIPES DESIGN ,10,2010-12-13 15:36:00,1.65,14625,United Kingdom
540943,79160,HEART SHAPE WIRELESS DOORBELL,1,2011-01-12 12:31:00,2.1,17841,United Kingdom
571119,23207,LUNCH BAG ALPHABET DESIGN,1,2011-10-14 09:04:00,4.96,15287,United Kingdom
566013,23201,JUMBO BAG ALPHABET,10,2011-09-08 12:16:00,2.08,17004,United Kingdom
539437,85019A,ROMANTIC IMAGES NOTEBOOK SET,1,2010-12-17 14:54:00,8.47,15287,United Kingdom
578928,21791,VINTAGE HEADS AND TAILS CARD GAME ,5,2011-11-27 12:29:00,1.25,15443,United Kingdom
571846,23323,WHITE WICKER STAR ,6,2011-10-19 12:35:00,2.1,17841,United Kingdom
557948,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,12,2011-06-23 16:35:00,1.65,13937,United Kingdom
544293,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-02-17 12:42:00,1.49,17954,United Kingdom
553210,21084,SET/6 COLLAGE PAPER CUPS,24,2011-05-16 09:40:00,0.19,14016,EIRE
577108,23191,BUNDLE OF 3 RETRO NOTE BOOKS,4,2011-11-17 17:34:00,1.65,15983,United Kingdom
541963,22768,FAMILY PHOTO FRAME CORNICE,2,2011-01-24 13:06:00,9.95,17799,United Kingdom
573385,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-10-30 14:21:00,1.65,13421,United Kingdom
542373,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-01-27 13:38:00,1.25,16767,United Kingdom
561355,23008,DOLLY GIRL BABY GIFT SET,6,2011-07-26 14:51:00,14.95,13090,United Kingdom
538067,22630,DOLLY GIRL LUNCH BOX,4,2010-12-09 13:59:00,1.95,15288,United Kingdom
550906,47563A,RETRO LONGBOARD IRONING BOARD COVER,12,2011-04-21 12:34:00,1.25,14298,United Kingdom
536551,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-01 14:34:00,4.95,17346,United Kingdom
562420,22492,MINI PAINT SET VINTAGE ,3,2011-08-04 16:38:00,1.63,15287,United Kingdom
567742,21174,POTTERING IN THE SHED METAL SIGN,12,2011-09-22 10:47:00,2.08,14261,United Kingdom
559817,22289,HANGING METAL CHICKEN DECORATION,1,2011-07-12 16:20:00,1.25,15287,United Kingdom
580669,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-12-05 14:25:00,0.55,15159,United Kingdom
537045,22296,HEART IVORY TRELLIS LARGE,1,2010-12-05 10:54:00,1.65,15038,United Kingdom
C551196,84970S,HANGING HEART ZINC T-LIGHT HOLDER,-1,2011-04-27 11:26:00,0.85,17069,United Kingdom
562131,22747,POPPY'S PLAYHOUSE BATHROOM,6,2011-08-03 09:30:00,2.1,18178,United Kingdom
566446,21843,RED RETROSPOT CAKE STAND,1,2011-09-12 15:40:00,20.79,15287,United Kingdom
